,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME_x,LSAD,ALAND,AWATER,NAME_y,c_race,c_white,c_black,c_asian,c_latinx,state_fips,county_fips,tract_fips,med_rent,med_hhinc,c_tenants,c_owners,c_renters,c_movers,c_stay,c_movelocal,c_movecounty,c_movestate,c_moveabroad,c_commute,c_car,c_carpool,c_transit,c_bike,c_walk,year,FIPS_11_digit,p_white,p_black,p_asian,p_latinx,p_owners,p_renters,p_stay,p_movelocal,p_movecounty,p_movestate,p_moveabroad,p_car,p_carpool,p_transit,p_bike,p_walk,pop_dens_km2,pop_dens_mi2
93,06,001,441800,1400000US06001441800,06001441800,4418,CT,2038658,0,"Census Tract 4418, Alameda County, California",7359,2520,116,3447,1082,6,1,441800,2034.0,122963.0,2314,1328,986,7285,6730,459,81,0,15,2722,1843,233,335,0,33,2018,06001441800,0.3424378312270689,0.015763011278706347,0.4684060334284549,0.14703084658241608,0.5738980121002593,0.4261019878997407,0.9238160603980784,0.06300617707618393,0.011118737131091284,0.0,0.002059025394646534,0.6770756796473182,0.08559882439382807,0.1230712711241734,0.0,0.012123438648052902,3609.727575689498,9349.15110430489
94,06,001,450605,1400000US06001450605,06001450605,4506.05,CT,1770809,0,"Census Tract 4506.05, Alameda County, California",4010,2527,92,867,324,6,1,450605,2571.0,147619.0,1512,1195,317,3989,3517,197,99,13,163,1792,1185,161,268,8,24,2018,06001450605,0.6301745635910224,0.0229426433915212,0.21620947630922693,0.08079800498753117,0.7903439153439153,0.20965608465608465,0.8816746051642016,0.04938581098019554,0.024818250188017046,0.0032589621459012284,0.040862371521684634,0.6612723214285714,0.08984375,0.14955357142857142,0.004464285714285714,0.013392857142857142,2264.5017051528425,5865.0322423254
95,06,001,423100,1400000US06001423100,06001423100,4231,CT,748653,0,"Census Tract 4231, Alameda County, California",4272,1984,797,660,488,6,1,423100,1370.0,69243.0,1927,651,1276,4232,3446,232,306,143,105,2235,859,14,609,279,232,2018,06001423100,0.4644194756554307,0.18656367041198504,0.1544943820224719,0.11423220973782773,0.3378308251167618,0.6621691748832382,0.8142722117202268,0.054820415879017016,0.0723062381852552,0.033790170132325145,0.024810964083175804,0.3843400447427293,0.006263982102908278,0.27248322147651005,0.12483221476510067,0.10380313199105146,5706.248422166211,14779.114938429419
96,06,001,423902,1400000US06001423902,06001423902,4239.02,CT,309231,0,"Census Tract 4239.02, Alameda County, California",1593,1173,42,204,88,6,1,423902,1707.0,130000.0,726,265,461,1579,1353,88,74,53,11,999,350,71,271,103,98,2018,06001423902,0.7363465160075329,0.026365348399246702,0.128060263653484,0.05524168236032643,0.3650137741046832,0.6349862258953168,0.8568714376187461,0.05573147561747942,0.046865104496516784,0.03356554781507283,0.006966434452184927,0.35035035035035034,0.07107107107107108,0.2712712712712713,0.1031031031031031,0.0980980980980981,5151.488692918886,13342.2938967956
97,06,001,436300,1400000US06001436300,06001436300,4363,CT,1831136,0,"Census Tract 4363, Alameda County, California",9279,1159,1092,2303,4462,6,1,436300,1683.0,76369.0,2884,1128,1756,9237,8377,270,403,83,104,4235,3170,370,498,0,2,2018,06001436300,0.12490570104537127,0.11768509537665695,0.24819484858282145,0.4808707834896002,0.391123439667129,0.608876560332871,0.9068961784129046,0.02923026956804157,0.04362888383674353,0.008985601385731299,0.011259066796578976,0.7485242030696576,0.08736717827626919,0.11759149940968122,0.0,0.0004722550177095632,5067.346171993779,13124.365777309822
98,06,001,437200,1400000US06001437200,06001437200,4372,CT,2554602,0,"Census Tract 4372, Alameda County, California",7495,1328,373,3142,2134,6,1,437200,2021.0,86146.0,2247,1540,707,7363,6584,237,218,122,202,3196,2228,626,234,0,28,2018,06001437200,0.1771847898599066,0.049766511007338234,0.4192128085390261,0.2847231487658439,0.6853582554517134,0.3146417445482866,0.8942007333967132,0.0321879668613337,0.029607496944180363,0.016569333152247723,0.027434469645524918,0.6971214017521903,0.1958698372966208,0.07321652065081352,0.0,0.00876095118898623,2933.9208221084928,7598.819722211131
99,06,001,983200,1400000US06001983200,06001983200,9832,CT,494544,146456,"Census Tract 9832, Alameda County, California",622,326,43,171,52,6,1,983200,2365.0,156875.0,349,308,41,622,457,112,42,11,0,466,168,32,192,0,37,2018,06001983200,0.5241157556270096,0.06913183279742766,0.27491961414790994,0.08360128617363344,0.8825214899713467,0.1174785100286533,0.7347266881028939,0.18006430868167206,0.06752411575562701,0.017684887459807074,0.0,0.3605150214592275,0.06866952789699571,0.4120171673819743,0.0,0.07939914163090127,1257.7242874243748,3257.4908117376813
100,06,001,402900,1400000US06001402900,06001402900,4029,CT,391798,0,"Census Tract 4029, Alameda County, California",1427,310,231,542,227,6,1,402900,957.0,31932.0,899,7,892,1422,1097,149,101,58,17,737,217,19,374,19,82,2018,06001402900,0.21723896285914507,0.1618780658724597,0.3798177995795375,0.1590749824807288,0.00778642936596218,0.9922135706340378,0.7714486638537271,0.10478199718706048,0.0710267229254571,0.04078762306610408,0.011954992967651195,0.2944369063772049,0.02578018995929444,0.5074626865671642,0.02578018995929444,0.1112618724559023,3642.182961628186,9433.210164421462
101,06,001,405402,1400000US06001405402,06001405402,4054.02,CT,285369,0,"Census Tract 4054.02, Alameda County, California",3275,460,943,958,673,6,1,405402,1167.0,51414.0,1167,122,1045,3250,2599,487,86,0,78,1670,876,115,429,96,71,2018,06001405402,0.14045801526717558,0.2879389312977099,0.29251908396946563,0.20549618320610688,0.10454155955441302,0.8954584404455871,0.7996923076923077,0.14984615384615385,0.02646153846153846,0.0,0.024,0.5245508982035928,0.0688622754491018,0.2568862275449102,0.05748502994011976,0.04251497005988024,11476.369192168737,29723.658491286722
102,06,001,406400,1400000US06001406400,06001406400,4064,CT,487978,77534,"Census Tract 4064, Alameda County, California",2466,767,513,581,447,6,1,406400,1314.0,68456.0,746,343,403,2455,2108,164,99,84,0,942,506,174,170,42,12,2018,06001406400,0.3110300081103001,0.208029197080292,0.23560421735604214,0.18126520681265207,0.4597855227882037,0.5402144772117963,0.8586558044806517,0.06680244399185338,0.04032586558044807,0.034215885947046845,0.0,0.5371549893842887,0.18471337579617836,0.1804670912951168,0.044585987261146494,0.012738853503184714,5053.50651053941,13088.521220218943
103,06,001,431000,1400000US06001431000,06001431000,4310,CT,954200,0,"Census Tract 4310, Alameda County, California",2912,940,164,981,665,6,1,431000,1612.0,72308.0,1084,439,645,2832,2327,327,129,28,21,1444,911,174,235,0,46,2018,06001431000,0.3228021978021978,0.05631868131868133,0.33688186813186816,0.2283653846153846,0.40498154981549817,0.5950184501845018,0.821680790960452,0.11546610169491525,0.04555084745762712,0.009887005649717515,0.007415254237288136,0.6308864265927978,0.12049861495844875,0.16274238227146814,0.0,0.03185595567867036,3051.771117166212,7904.050572207084
104,06,001,432100,1400000US06001432100,06001432100,4321,CT,1105772,0,"Census Tract 4321, Alameda County, California",3739,1628,463,757,674,6,1,432100,1563.0,118088.0,1512,1112,400,3711,3213,322,126,34,16,2153,1308,254,309,18,0,2018,06001432100,0.43541053757689213,0.12382990104305965,0.20246055094945173,0.18026210216635466,0.7354497354497355,0.2645502645502645,0.8658043654001617,0.08676906494206413,0.03395311236863379,0.00916195095661547,0.004311506332524926,0.6075243845796563,0.1179749187180678,0.14352066883418485,0.008360427310729215,0.0,3381.348053667483,8757.650882822138
105,06,001,432200,1400000US06001432200,06001432200,4322,CT,1023815,0,"Census Tract 4322, Alameda County, California",4443,1542,923,534,1116,6,1,432200,1480.0,67215.0,1761,749,1012,4402,3999,148,191,64,0,2152,1567,117,245,37,60,2018,06001432200,0.34706279540850776,0.2077425163178033,0.12018906144496963,0.2511816340310601,0.4253265190232822,0.5746734809767178,0.908450704225352,0.033621081326669695,0.04338936846887778,0.01453884597910041,0.0,0.7281598513011153,0.05436802973977695,0.11384758364312267,0.017193308550185873,0.027881040892193308,4339.651206516803,11239.64454906404
106,06,001,432501,1400000US06001432501,06001432501,4325.01,CT,1362361,0,"Census Tract 4325.01, Alameda County, California",4851,892,353,2049,1403,6,1,432501,1664.0,61932.0,1427,656,771,4838,4267,361,122,18,70,2381,1569,360,263,30,101,2018,06001432501,0.18387961245104106,0.07276850133992993,0.4223871366728509,0.28921871779014635,0.4597056762438682,0.5402943237561317,0.881976023150062,0.07461761058288549,0.025217031831335262,0.003720545680033072,0.01446878875568417,0.6589668206635867,0.1511969760604788,0.11045779084418313,0.0125997480050399,0.04241915161696766,3560.7302322952582,9222.24857288193
107,06,001,432502,1400000US06001432502,06001432502,4325.02,CT,816163,0,"Census Tract 4325.02, Alameda County, California",5272,762,561,2007,1765,6,1,432502,1470.0,72284.0,1537,862,675,5218,4704,319,134,36,25,2443,1762,133,311,0,73,2018,06001432502,0.1445371775417299,0.10641122913505313,0.380690440060698,0.3347875569044006,0.560832791151594,0.439167208848406,0.9014948256036796,0.06113453430433116,0.025680337293982367,0.006899195093905711,0.004791107704101188,0.7212443716741711,0.05444126074498568,0.1273024969300041,0.0,0.02988129349160868,6459.493998135176,16730.01194124213
108,06,001,400200,1400000US06001400200,06001400200,4002,CT,586561,0,"Census Tract 4002, Alameda County, California",2025,1436,59,183,178,6,1,400200,1902.0,160536.0,855,532,323,2012,1827,40,46,39,60,1211,500,40,426,62,57,2018,06001400200,0.7091358024691358,0.0291358024691358,0.09037037037037036,0.08790123456790122,0.6222222222222222,0.37777777777777777,0.908051689860835,0.019880715705765408,0.02286282306163022,0.019383697813121274,0.029821073558648114,0.4128819157720892,0.03303055326176713,0.35177539223782,0.051197357555739065,0.04706853839801817,3452.3263565085304,8941.483835440815
109,06,001,400300,1400000US06001400300,06001400300,4003,CT,1105851,0,"Census Tract 4003, Alameda County, California",5000,3458,380,535,364,6,1,400300,1481.0,94732.0,2441,1057,1384,4948,4159,223,289,156,121,2975,1252,177,835,202,171,2018,06001400300,0.6916,0.076,0.107,0.0728,0.4330192544039328,0.5669807455960671,0.8405416329830234,0.04506871463217461,0.058407437348423616,0.03152789005658852,0.02445432497978981,0.42084033613445376,0.059495798319327726,0.28067226890756297,0.06789915966386555,0.05747899159663865,4521.404782380267,11710.384129507502
110,06,001,400100,1400000US06001400100,06001400100,4001,CT,6894340,0,"Census Tract 4001, Alameda County, California",3115,2055,128,592,104,6,1,400100,3501.0,200893.0,1297,1158,139,3084,2514,202,120,219,29,1542,864,165,271,0,10,2018,06001400100,0.6597110754414125,0.041091492776886035,0.19004815409309792,0.033386837881219905,0.8928296067848882,0.1071703932151118,0.8151750972762646,0.0654993514915694,0.03891050583657588,0.07101167315175097,0.00940337224383917,0.5603112840466926,0.10700389105058364,0.17574578469520102,0.0,0.00648508430609598,451.8198986414943,1170.2081156426866
111,06,001,400700,1400000US06001400700,06001400700,4007,CT,880304,0,"Census Tract 4007, Alameda County, California",5116,2032,1449,286,984,6,1,400700,1593.0,77829.0,1947,770,1177,5039,4155,361,253,231,39,3030,1237,288,865,297,51,2018,06001400700,0.3971853010164191,0.2832290852228304,0.05590304925723221,0.1923377638780297,0.3954802259887006,0.6045197740112994,0.8245683667394325,0.0716411986505259,0.050208374677515384,0.045842429053383614,0.007739630879142687,0.40825082508250826,0.09504950495049504,0.2854785478547855,0.09801980198019802,0.016831683168316833,5811.628710081972,15052.048619567786
112,06,001,400800,1400000US06001400800,06001400800,4008,CT,696238,0,"Census Tract 4008, Alameda County, California",3792,1677,1005,522,343,6,1,400800,1460.0,64808.0,1626,600,1026,3734,2964,424,201,74,71,2246,866,178,679,222,88,2018,06001400800,0.44224683544303794,0.2650316455696203,0.13765822784810128,0.0904535864978903,0.3690036900369004,0.6309963099630996,0.7937868237814676,0.113551151580075,0.053829673272629885,0.01981788966256026,0.019014461703267274,0.38557435440783616,0.0792520035618878,0.3023152270703473,0.09884238646482636,0.03918076580587712,5446.413439082612,14106.145450262698
113,06,001,401200,1400000US06001401200,06001401200,4012,CT,663626,0,"Census Tract 4012, Alameda County, California",2577,1528,344,243,381,6,1,401200,1657.0,106250.0,1230,446,784,2568,2168,231,87,82,0,1794,768,80,512,105,106,2018,06001401200,0.5929375242530074,0.13348855258051998,0.09429569266589057,0.1478463329452852,0.36260162601626017,0.6373983739837399,0.8442367601246106,0.08995327102803738,0.033878504672897186,0.031931464174454825,0.0,0.4280936454849498,0.044593088071348944,0.2853957636566332,0.05852842809364549,0.05908584169453735,3883.2113268618164,10057.470738036182
114,06,001,401300,1400000US06001401300,06001401300,4013,CT,858459,0,"Census Tract 4013, Alameda County, California",3855,1476,1218,617,383,6,1,401300,1126.0,44107.0,1804,288,1516,3839,2904,479,261,163,32,2202,764,108,674,138,306,2018,06001401300,0.38287937743190653,0.3159533073929961,0.16005188067444875,0.0993514915693904,0.15964523281596452,0.8403547671840355,0.7564469914040115,0.12477207606147435,0.06798645480593905,0.04245897369106538,0.008335504037509768,0.3469573115349682,0.04904632152588556,0.3060853769300636,0.06267029972752043,0.13896457765667575,4490.604676519205,11630.612224928622
115,06,001,401700,1400000US06001401700,06001401700,4017,CT,5757362,5813128,"Census Tract 4017, Alameda County, California",3002,1021,864,261,731,6,1,401700,1679.0,97472.0,1289,710,579,2956,2527,262,130,9,28,1749,820,197,479,100,0,2018,06001401700,0.3401065956029314,0.28780812791472354,0.08694203864090606,0.2435043304463691,0.5508145849495734,0.4491854150504267,0.8548714479025711,0.08863328822733424,0.04397834912043302,0.003044654939106901,0.009472259810554804,0.4688393367638651,0.1126357918810749,0.2738707833047456,0.05717552887364207,0.0,521.419358379758,1350.4698811712726
116,06,001,402500,1400000US06001402500,06001402500,4025,CT,365454,0,"Census Tract 4025, Alameda County, California",1786,157,1147,188,191,6,1,402500,742.0,21538.0,708,76,632,1735,1548,126,61,0,0,624,174,19,257,28,87,2018,06001402500,0.08790593505039193,0.6422172452407615,0.10526315789473684,0.10694288913773796,0.10734463276836158,0.8926553672316384,0.8922190201729107,0.07262247838616714,0.03515850144092219,0.0,0.0,0.27884615384615385,0.03044871794871795,0.4118589743589744,0.04487179487179487,0.13942307692307693,4887.071970754185,12657.45775938969
117,06,001,403400,1400000US06001403400,06001403400,4034,CT,664234,602434,"Census Tract 4034, Alameda County, California",4617,1872,1003,1143,299,6,1,403400,1322.0,67658.0,2857,264,2593,4556,3546,274,510,206,20,2986,849,198,1161,136,480,2018,06001403400,0.405458089668616,0.2172406324453108,0.2475633528265107,0.06476066709984839,0.09240462023101156,0.9075953797689884,0.7783143107989464,0.0601404741000878,0.11194029850746268,0.04521510096575944,0.004389815627743635,0.28432685867381113,0.06630944407233758,0.3888144675150703,0.04554588077695914,0.1607501674480911,6950.863701647311,18002.653576902114
118,06,001,403502,1400000US06001403502,06001403502,4035.02,CT,182461,0,"Census Tract 4035.02, Alameda County, California",2035,946,473,247,245,6,1,403502,1570.0,70526.0,1152,253,899,2035,1599,205,113,108,10,1420,527,72,556,45,154,2018,06001403502,0.4648648648648649,0.23243243243243245,0.12137592137592138,0.1203931203931204,0.21961805555555555,0.7803819444444444,0.7857493857493858,0.10073710073710074,0.05552825552825553,0.05307125307125307,0.004914004914004914,0.3711267605633803,0.05070422535211268,0.3915492957746479,0.03169014084507042,0.10845070422535212,11153.068326930137,28886.313129929134
119,06,001,435103,1400000US06001435103,06001435103,4351.03,CT,51788297,0,"Census Tract 4351.03, Alameda County, California",7400,2239,891,3009,688,6,1,435103,2849.0,164914.0,2360,2213,147,7356,6869,380,91,16,0,3809,2818,429,320,20,0,2018,06001435103,0.3025675675675676,0.1204054054054054,0.4066216216216216,0.09297297297297297,0.9377118644067796,0.062288135593220335,0.9337955410549212,0.051658510059815116,0.012370853724850462,0.002175095160413268,0.0,0.7398267261748491,0.11262798634812285,0.08401155158834339,0.005250721974271462,0.0,142.88942538504404,370.08189707415943
120,06,001,435700,1400000US06001435700,06001435700,4357,CT,1330960,0,"Census Tract 4357, Alameda County, California",4923,1019,530,690,2370,6,1,435700,1764.0,87500.0,1432,1028,404,4833,4390,143,48,9,243,2174,1780,199,71,18,22,2018,06001435700,0.20698760918139347,0.10765793215518993,0.14015843997562466,0.4814137720901889,0.7178770949720671,0.28212290502793297,0.9083385061038692,0.029588247465342436,0.009931719428926131,0.00186219739292365,0.05027932960893855,0.8187672493100276,0.09153633854645814,0.03265869365225391,0.00827966881324747,0.010119595216191352,3698.833924385406,9579.935478151108
121,06,001,435900,1400000US06001435900,06001435900,4359,CT,2419402,17052,"Census Tract 4359, Alameda County, California",5525,1658,376,1503,1738,6,1,435900,2042.0,95678.0,1644,1328,316,5469,5293,125,41,0,10,2326,1759,247,166,60,3,2018,06001435900,0.3000904977375566,0.06805429864253394,0.27203619909502263,0.3145701357466064,0.8077858880778589,0.1922141119221411,0.9678186140062168,0.022856098006948253,0.0074968001462790285,0.0,0.0018284878405558605,0.7562338779019776,0.1061908856405847,0.07136715391229577,0.025795356835769563,0.0012897678417884784,2283.622151258865,5914.553968294645
122,06,001,436500,1400000US06001436500,06001436500,4365,CT,1966827,0,"Census Tract 4365, Alameda County, California",5206,740,543,992,2532,6,1,436500,1706.0,69450.0,1734,482,1252,5041,4260,259,446,54,22,2559,1747,348,285,0,79,2018,06001436500,0.14214368036880526,0.10430272762197464,0.19054936611602,0.4863618901267768,0.2779700115340254,0.7220299884659747,0.8450704225352113,0.051378694703431864,0.08847450902598691,0.010712160285657607,0.004364213449712359,0.6826885502149277,0.13599062133645956,0.11137162954279016,0.0,0.030871434153966388,2646.9028541910398,6855.446629520543
123,06,001,437600,1400000US06001437600,06001437600,4376,CT,818977,0,"Census Tract 4376, Alameda County, California",3755,480,261,1053,1652,6,1,437600,1475.0,82766.0,914,521,393,3692,3155,341,137,4,55,1428,1008,204,85,12,4,2018,06001437600,0.1278295605858855,0.06950732356857524,0.2804260985352863,0.4399467376830892,0.5700218818380745,0.4299781181619256,0.8545503791982665,0.09236186348862403,0.03710725893824485,0.0010834236186348864,0.014897074756229688,0.7058823529411765,0.14285714285714285,0.05952380952380953,0.008403361344537815,0.0028011204481792717,4584.988345216044,11875.06479424941
124,06,001,437702,1400000US06001437702,06001437702,4377.02,CT,371488,0,"Census Tract 4377.02, Alameda County, California",4469,160,245,382,3456,6,1,437702,1580.0,63892.0,1126,44,1082,4358,4022,195,89,0,52,1828,1312,276,30,13,66,2018,06001437702,0.03580219288431417,0.05482210785410607,0.08547773551130007,0.7733273663011859,0.03907637655417407,0.960923623445826,0.9229004130335016,0.04474529600734282,0.02042221202386416,0.0,0.01193207893529142,0.7177242888402626,0.15098468271334792,0.01641137855579869,0.007111597374179431,0.03610503282275712,12029.998277198725,31157.55117796537
125,06,001,438000,1400000US06001438000,06001438000,4380,CT,2432814,0,"Census Tract 4380, Alameda County, California",4119,1152,162,1131,1518,6,1,438000,2034.0,88684.0,1144,710,434,4088,3860,53,78,97,0,1545,1093,268,165,0,0,2018,06001438000,0.27967953386744354,0.03932993445010925,0.2745812090313183,0.3685360524399126,0.6206293706293706,0.3793706293706294,0.9442270058708416,0.01296477495107632,0.01908023483365949,0.0237279843444227,0.0,0.7074433656957929,0.17346278317152106,0.10679611650485436,0.0,0.0,1693.1010755446162,4385.11146844765
126,06,001,440304,1400000US06001440304,06001440304,4403.04,CT,977966,0,"Census Tract 4403.04, Alameda County, California",5163,366,488,3451,415,6,1,440304,1951.0,87042.0,1333,869,464,5140,4821,214,91,4,10,1770,1329,146,131,12,20,2018,06001440304,0.07088901801278326,0.09451869068371102,0.6684098392407515,0.08037962424946736,0.6519129782445612,0.3480870217554389,0.9379377431906616,0.041634241245136185,0.017704280155642026,0.0007782101167315176,0.0019455252918287934,0.7508474576271187,0.08248587570621467,0.07401129943502825,0.006779661016949152,0.011299435028248588,5279.324639097883,13673.387463367848
127,06,001,440306,1400000US06001440306,06001440306,4403.06,CT,674884,0,"Census Tract 4403.06, Alameda County, California",4341,409,332,2938,376,6,1,440306,2277.0,90950.0,1037,659,378,4286,3990,137,63,19,77,1252,826,189,115,0,0,2018,06001440306,0.09421792213775627,0.0764800737157337,0.6768025800506796,0.0866159870997466,0.6354869816779171,0.3645130183220829,0.9309379374708352,0.031964535697620165,0.014699020065328978,0.004433037797480168,0.017965468968735417,0.6597444089456869,0.1509584664536741,0.09185303514376997,0.0,0.0,6432.216499428049,16659.363546920657
128,06,001,404300,1400000US06001404300,06001404300,4043,CT,1827345,25272,"Census Tract 4043, Alameda County, California",3437,2193,95,462,416,6,1,404300,1821.0,215809.0,1283,1106,177,3372,3080,19,207,35,31,1749,793,132,316,62,38,2018,06001404300,0.6380564445737562,0.027640384055862676,0.13441955193482688,0.12103578702356707,0.8620420888542478,0.13795791114575215,0.9134045077105576,0.005634638196915777,0.061387900355871876,0.010379596678529062,0.009193357058125741,0.4534019439679817,0.07547169811320754,0.180674671240709,0.03544882790165809,0.02172670097198399,1880.8708809775933,4871.433011281395
129,06,001,404502,1400000US06001404502,06001404502,4045.02,CT,3071447,0,"Census Tract 4045.02, Alameda County, California",6070,4305,135,775,388,6,1,404502,2254.0,167077.0,2483,2161,322,5974,5430,281,263,0,0,3171,1817,362,570,0,69,2018,06001404502,0.7092257001647446,0.022240527182866558,0.12767710049423395,0.06392092257001647,0.8703181635118807,0.1296818364881192,0.9089387345162372,0.04703716103113492,0.04402410445262805,0.0,0.0,0.5730053610848312,0.1141595711132135,0.17975402081362346,0.0,0.021759697256386,1976.2672121641688,5118.508364298652
130,06,001,405000,1400000US06001405000,06001405000,4050,CT,800378,0,"Census Tract 4050, Alameda County, California",3269,2036,351,368,291,6,1,405000,1493.0,150913.0,1457,1045,412,3183,2824,197,114,22,26,1959,896,227,421,50,37,2018,06001405000,0.6228204343836036,0.10737228510247783,0.1125726521872132,0.0890180483328235,0.7172271791352093,0.28277282086479066,0.8872133207665724,0.06189129751806473,0.03581526861451461,0.006911718504555451,0.008168394596292806,0.4573762123532414,0.11587544665645738,0.2149055640632976,0.02552322613578356,0.01888718734047984,4084.3201587250023,10578.34019925585
131,06,001,405500,1400000US06001405500,06001405500,4055,CT,411721,0,"Census Tract 4055, Alameda County, California",4063,1013,602,1737,512,6,1,405500,1315.0,59513.0,1557,372,1185,4037,3541,252,71,78,95,2485,1287,415,311,109,87,2018,06001405500,0.2493231602264337,0.1481663795225203,0.4275166133398966,0.1260152596603495,0.2389210019267823,0.7610789980732178,0.8771364874907109,0.062422591032945264,0.01758731731483775,0.01932127817686401,0.023532325984642062,0.5179074446680081,0.16700201207243462,0.12515090543259558,0.04386317907444668,0.03501006036217304,9868.333167363337,25558.86448347303
132,06,001,405902,1400000US06001405902,06001405902,4059.02,CT,487280,0,"Census Tract 4059.02, Alameda County, California",2979,279,360,1548,702,6,1,405902,1246.0,40089.0,923,300,623,2939,2670,111,31,6,121,1325,764,177,195,21,69,2018,06001405902,0.09365558912386708,0.12084592145015105,0.5196374622356495,0.23564954682779454,0.3250270855904659,0.6749729144095341,0.9084722694794148,0.03776794828172848,0.010547805375978223,0.002041510717931269,0.041170466144947265,0.5766037735849057,0.13358490566037734,0.1471698113207547,0.015849056603773583,0.0520754716981132,6113.5281562961745,15833.964562469217
133,06,001,406100,1400000US06001406100,06001406100,4061,CT,1843702,74875,"Census Tract 4061, Alameda County, California",4659,635,467,753,2696,6,1,406100,1392.0,47560.0,1455,475,980,4631,3989,453,114,64,11,2112,1295,202,317,9,130,2018,06001406100,0.1362953423481434,0.10023610216784716,0.16162266580811332,0.5786649495599914,0.3264604810996564,0.6735395189003437,0.8613690347657094,0.0978190455625135,0.02461671345281797,0.013819909306845174,0.0023752969121140144,0.6131628787878788,0.0956439393939394,0.15009469696969696,0.004261363636363636,0.0615530303030303,2526.981041404739,6544.850573465777
134,06,001,407102,1400000US06001407102,06001407102,4071.02,CT,660863,0,"Census Tract 4071.02, Alameda County, California",4416,411,1014,592,2076,6,1,407102,1310.0,52632.0,1300,639,661,4387,3827,375,82,7,96,1816,1239,147,270,26,35,2018,06001407102,0.09307065217391304,0.2296195652173913,0.13405797101449274,0.4701086956521739,0.4915384615384616,0.5084615384615384,0.8723501253704126,0.08547982676088442,0.018691588785046728,0.0015956234328698426,0.021882835650786414,0.6822687224669604,0.08094713656387666,0.1486784140969163,0.014317180616740088,0.019273127753303962,6682.171645257792,17306.744375157938
135,06,001,407300,1400000US06001407300,06001407300,4073,CT,2370917,209265,"Census Tract 4073, Alameda County, California",2440,385,193,340,1425,6,1,407300,1664.0,47935.0,774,176,598,2436,1972,344,87,0,33,1222,558,255,225,12,33,2018,06001407300,0.15778688524590165,0.0790983606557377,0.13934426229508196,0.5840163934426229,0.22739018087855295,0.7726098191214471,0.8095238095238095,0.1412151067323481,0.03571428571428571,0.0,0.013546798029556651,0.4566284779050737,0.20867430441898527,0.18412438625204586,0.009819967266775776,0.027004909983633387,1029.1376712048545,2665.454218768519
136,06,001,408000,1400000US06001408000,06001408000,4080,CT,1955676,0,"Census Tract 4080, Alameda County, California",2718,1448,289,533,310,6,1,408000,3232.0,158125.0,1010,895,115,2692,2263,127,234,58,10,1404,807,81,245,0,129,2018,06001408000,0.5327446651949963,0.10632818248712288,0.1961000735835173,0.11405445180279618,0.8861386138613861,0.11386138613861388,0.8406389301634473,0.047176820208023766,0.08692421991084695,0.021545319465081723,0.003714710252600297,0.5747863247863247,0.0576923076923077,0.1745014245014245,0.0,0.09188034188034187,1389.8007645438202,3599.5673025593196
137,06,001,408500,1400000US06001408500,06001408500,4085,CT,831360,0,"Census Tract 4085, Alameda County, California",5997,165,2124,135,3342,6,1,408500,1534.0,53197.0,1573,540,1033,5815,5071,629,77,30,8,2462,1499,366,370,29,20,2018,06001408500,0.027513756878439218,0.35417708854427216,0.022511255627813902,0.5572786393196598,0.34329307056579783,0.6567069294342022,0.8720550300945831,0.10816852966466037,0.013241616509028373,0.0051590713671539135,0.0013757523645743766,0.6088545897644192,0.148659626320065,0.1502843216896832,0.011779041429731926,0.00812347684809098,7213.481524249422,18682.830586027714
138,06,001,406500,1400000US06001406500,06001406500,4065,CT,745006,0,"Census Tract 4065, Alameda County, California",6055,468,880,1196,2970,6,1,406500,1283.0,39947.0,1905,619,1286,5991,5194,493,215,9,80,2765,1536,465,519,19,42,2018,06001406500,0.0772914946325351,0.1453344343517754,0.19752270850536746,0.490503715937242,0.3249343832020997,0.6750656167979002,0.8669671173426807,0.08229010181939576,0.03588716407945251,0.0015022533800701052,0.013353363378400934,0.5555153707052441,0.16817359855334538,0.18770343580470164,0.006871609403254973,0.015189873417721518,8127.451322539685,21050.00139596191
139,06,001,409000,1400000US06001409000,06001409000,4090,CT,16920883,4389453,"Census Tract 4090, Alameda County, California",3904,74,1261,158,2059,6,1,409000,1589.0,48190.0,1086,538,548,3813,3295,450,8,5,55,1711,1090,355,124,30,29,2018,06001409000,0.018954918032786885,0.3230020491803279,0.04047131147540984,0.5274077868852459,0.4953959484346225,0.5046040515653776,0.8641489640702859,0.11801730920535013,0.002098085496984002,0.001311303435615001,0.014424337791765015,0.6370543541788428,0.2074810052600818,0.07247223845704266,0.017533606078316773,0.01694915254237288,230.7208199477533,597.5641550148417
140,06,001,409500,1400000US06001409500,06001409500,4095,CT,836613,0,"Census Tract 4095, Alameda County, California",4272,195,1175,31,2704,6,1,409500,1338.0,38973.0,1147,331,816,4173,3664,361,62,74,12,1661,1005,246,262,33,80,2018,06001409500,0.04564606741573034,0.2750468164794008,0.007256554307116104,0.6329588014981273,0.2885789014821273,0.7114210985178727,0.8780254013898874,0.08650850706925474,0.014857416726575604,0.01773304577042895,0.002875629043853343,0.605057194461168,0.14810355207706202,0.15773630343166767,0.019867549668874173,0.048163756773028296,5106.303631428151,13225.265129755335
